Row;ADOBE_NAS_;ADVANCEDMICRODEVICES;ALPHABET_A_;ALPHABET_C_;AMAZON_COM;AMER_ELEC_PWR_;AMGEN;ANALOGDEVICES;ANSYS;APPLE;APPLIEDMATS_;ASMLHLDG_ADR1_1;ASTRAZENECAADR2_1;ATLASSIAN_A_;AUTODESK;AUTOMATICDATAPROC_;AXONENTERPRISE;BAKERHUGHESA;BIOGEN;BOOKINGHOLDINGS;BROADCOM;CADENCEDESIGNSYS_;CDW;CHARTERCOMMS_CL_A;CINTAS;CISCOSYSTEMS;COCACOLAEUROPACIFICPARTNERS;COGNIZANTTECH_SLTN__A_;COMCASTA;COPART;COSTARGP_;COSTCOWHOLESALE;CROWDSTRIKEHOLDINGSA;CSX;DATADOGA;DEXCOM;DIAMONDBACKENERGY;ELECTRONICARTS;EXELON;FASTENAL;FORTINET;GILEADSCIENCES;HONEYWELLINTL_;IDEXXLABORATORIES;INTEL;INTUIT;INTUITIVESURGICAL;KEURIGDRPEPPER;KLA;KRAFTHEINZ;LAMRESEARCH;LINDE_NYS_;LULULEMONATHLETICA;MARRIOTTINTL__A_;MARVELLTECHNOLOGY;MERCADOLIBRE;METAPLATFORMSA;MICROCHIPTECH_;MICRONTECHNOLOGY;MICROSOFT;MICROSTRATEGY;MONDELEZINTERNATIONALCL_A;MONGODBA;MONSTERBEVERAGE;NETFLIX;NVIDIA;NXPSEMICONDUCTORS;OLDDOMINIONFGT_LINES;ONSEMICONDUCTOR;OREILLYAUTOMOTIVE;PACCAR;PALOALTONETWORKS;PAYCHEX;PAYPALHOLDINGS;PDDHOLDINGSADS1_4;PEPSICO;QUALCOMM;REGENERONPHARMS_;ROPERTECHNOLOGIES;ROSSSTORES;STARBUCKS;SYNOPSYS;TAKETWOINTACT_SFTW_;TESLA;TEXASINSTRUMENTS;TRADEDESKCL_A;T_MOBILEUS;VERISKANALYTICSCL_A;VERTEXPHARMS_;WARNERBROSDISCOVERYSERIESA;WORKDAYCLASSA;XCELENERGY;ZSCALER
CISCOSYSTEMS;0.00114137601145861;0.00108951157620199;0.00300494174084383;0.00135687182933864;0.00167742665979365;0.00272338067122049;0.00255636283948542;0.00127643689883654;0.0015460949243519;0.000695183454084767;0.000560652930686754;0.00095264246187263;0.00104795872631445;0.00157102177715189;0.00149516622022337;0.000248860895304621;0.002740147477662;0.00143160544164913;0.00145567813462736;0.00216500305592962;0.0015394560223154;0.000265956861838423;0.00107944803294505;0.00177311817945003;0.000813347060219271;0.00350530965448035;0.000803920935512188;-6,99E+09;0.00162334154440133;0.00217495958127035;0.00202678098654732;0.00215707794190673;0.000614861003216473;0.00200831397284412;0.00274222549244766;0.0030195312279786;0.00338016150295527;0.00278293403783084;0.00128106975381627;0.00199745523712435;0.00138125241474743;0.00142232410475836;0.000340628977785925;0.00199121246512651;0.00064308256612987;0.00204037969829392;0.00154013128974193;0.00185144711503152;0.00133409935340652;0.000887988236556992;0.000127848702183073;0.00092211488672103;0.00308730792607733;0.000575373406761452;0.000878251559589753;0.000304902039150938;0.00150620868352111;0.00184440294125018;0.00112335676294511;0.0010822242861417;0.00060834263928337;0.000717488756502318;0.000534434304798726;0.00259338617490644;0.000916450714792163;0.00166109128249717;0.000759118984250555;0.000898297505002734;0.00132827816223554;0.00252001866951462;0.000724420308752015;0.00141513000217422;0.000824169540570896;0.000195634089362062;0.00168016597520937;0.00150025350248012;0.00161319899201248;0.00167381221468726;0.000164571582007253;0.00273096086209606;0.00135182550843757;0.00118256567966277;0.00177079961509474;0.00110991450858968;0.0017461100819006;0.00309381049491899;0.00160518496834914;0.000586815409885073;0.00332230288708084;0.00211112701084219;0.00126042958649311;0.00288154139855335;0.000366200382953524
COCACOLAEUROPACIFICPARTNERS;0.000508289398053413;0.000576516611161936;0.000818478756417657;0.000508371437540636;0.000582869236688506;0.00133342387374026;0.000758862656674904;0.000586054973366772;0.000599587227208534;0.000368090504136678;0.00049793064388213;0.000474403905167936;0.000590565120216499;0.000823536306335789;0.000809858708351414;0.000361142266572851;0.000667140131917795;0.000599490646171129;0.000752109419566811;0.000722590860990875;0.00059528955731512;0.00032191659736392;0.000756132192212624;0.000391471607108811;0.000554663560619568;0.000803920935512188;0.00113216584716802;0.000129481428972768;0.000687490482382269;0.00057308926173085;0.000776620761643367;0.000742915275035573;0.000399768828433678;0.000727477158623896;0.00113736049758105;0.000687874014815868;0.000833902172011281;0.000775617750225646;0.000770556759108809;0.000750765941787671;0.000834149981201138;0.000642745363018218;0.000368747788553473;0.00106083474962396;0.00054241936681267;0.000766627238635349;0.000654292418204144;0.000789166249620948;0.000697132353457203;0.000593804661598459;0.000416346058033366;0.00071904100738149;0.00101881284334262;0.000405588628857647;0.000944097561623644;0.000172319297022272;0.000880367765897155;0.000778689916067614;0.000754434474794703;0.000731268761574971;0.000626590325324867;0.000524999747741834;0.000443452339695611;0.00100323463981371;0.000558800654763819;0.000967988500475456;0.00059331269245494;0.000696070019133707;0.000542648169661846;0.00122442613542797;0.000420710479225063;0.000834390040109672;0.000333329826924202;0.00047097110142548;0.000629104820056726;0.00072157537691813;0.000788006241159367;0.0005631392563812;0.000319795993204405;0.000982202153008455;0.000700577935838322;0.000894632553633526;0.000734977045738238;0.000745811351917505;0.000957344001629683;0.00134629900293437;0.000820226179651836;0.000423112040998881;0.00132010352625934;0.000955335114412404;0.000582880864381764;0.000758997623247572;0.000399564113768007
COGNIZANTTECH_SLTN__A_;7,99E+07;4,70E+09;-0.000266575911205235;8,80E+09;-7,17E+07;-0.000225766575196116;-0.00031088978873126;6,24E+09;3,09E+09;0.000149592354648267;0.000205282066012001;0.000244173999114355;0.000163923783856811;0.000108996354272444;0.000147882455224504;0.00022544886979619;-0.000126681302512415;0.000168761953263383;5,98E+09;-6,71E+09;0.000172138300759893;0.000477481161816059;0.000136698040944053;-0.000143283029111907;0.000196435771948919;-6,99E+09;0.000129481428972768;0.00102768597359889;-0.000176263482537303;0.000223527901048936;1,81E+09;-0.000366913251791348;0.000390176758816969;6,01E+09;0.000293123883670615;6,20E+09;-2,00E+07;-5,48E+09;0.0001644686646847;-0.000115224218729123;8,30E+08;-0.000130197395944917;0.00018352486991189;-0.000164699974452212;0.000150897583656363;-3,82E+08;-2,36E+09;7,06E+09;-1,48E+09;0.000185406236534164;0.000344327383084997;0.000243424235114908;-0.000178719763802628;0.000192752948044783;0.000174575128316325;0.000532219999108859;1,57E+09;0.000123572124507881;0.000111710342265542;0.000196021274233408;0.000256230958956593;0.000236644656946941;-3,05E+08;-9,99E+09;0.00010259989231723;-2,92E+08;0.000123220888954869;0.000224975796613579;-8,44E+09;-9,98E+09;0.000156416217648186;0.000115575127608657;-9,64E+08;0.000337776684964284;0.000115442281183943;0.000204501409466246;0.000127515330397787;-0.000139874376739426;0.000264123517694539;3,66E+09;5,74E+07;0.000322132440111491;-0.000130250312827512;0.000161715703632582;-1,02E+09;-0.000280070170703295;6,46E+09;0.000413477717773295;-0.000328550478277756;-0.000240950492139583;6,03E+09;-0.000217736973200918;0.000221751938118921
COMCASTA;0.00110497472615288;0.00109011140531144;0.00247388287888825;0.00131626022915068;0.00109439771743903;0.00282604722495594;0.00165586907690178;0.00102740979827675;0.00136839239406344;0.000635178181291429;0.00065421190889334;0.000800871720583443;0.000630359796367941;0.00134549199115115;0.00151322883749474;0.000212757535945663;0.00195691875817597;0.00155928283059398;0.00105124602375387;0.00124810342120001;0.000815046682713864;6,75E+09;0.000693278560537882;0.00156450706581681;0.000556065944117031;0.00162334154440133;0.000687490482382269;-0.000176263482537303;0.00386006256479395;0.00127408139967233;0.00187374159050633;0.00350672826380309;0.000692625756332439;0.00109335574330042;0.00299753654927594;0.00140573028997193;0.00171631356131598;0.00163010020346559;0.00098458162167183;0.00172182525624268;0.00106500556295106;0.00230058998523295;0.000210805803039408;0.00157557188608368;0.00064233301605434;0.00174037562467939;0.00155964506611688;0.00141183191099532;0.00134900796315489;0.00070234946689101;5,91E+09;0.000830312820587762;0.0021928581642996;0.000503758155399535;0.000695911615294177;9,54E+09;0.00191782292451009;0.0018549943546056;0.000837143827454303;0.000989831772558523;0.000531955398849145;0.000581198957201154;0.000563557954712964;0.00167675502815295;0.000558307991761745;0.00134687391319001;0.000870983736555132;0.000495206620014528;0.00148124788764438;0.00223162381275018;0.000636879893591867;0.00130085762596385;0.000956304934114353;0.00018537646598957;0.00123738400792595;0.00217421408588144;0.00121386615558594;0.00243029320292854;6,12E+09;0.00169638596183122;0.00120834879678779;0.00106158475793713;0.00314476528510044;0.00111950284870526;0.00184822038088392;0.00255493022327506;0.00105751679224473;0.000330286704658125;0.00255707195566902;0.00320630678567918;0.00100467830674447;0.00168466314263157;0.000305930047279296
COPART;0.000922233855820858;0.000862587223638624;0.0021991469496409;0.0011776837303592;0.00120096667691862;0.0020895653434464;0.00182475589399621;0.000955425260719006;0.00117067819547396;0.000539070279142953;0.000485315072301519;0.000889885819034744;0.000775706772097421;0.00106864981300095;0.00109490725139691;0.000274455830957693;0.0019581779077579;0.00112323240456536;0.0012399091218575;0.00163598983707125;0.00137872617849585;0.000439529728661289;0.000874372970303384;0.00102747288830919;0.000997948360044916;0.00217495958127035;0.00057308926173085;0.000223527901048936;0.00127408139967233;0.00375872724605663;0.00122678723652875;0.00146951000298769;0.000541041275434766;0.00157577555538887;0.00250573129863649;0.00197142543553347;0.00214993398303145;0.00227402578953309;0.000877131965296293;0.00146736629285636;0.000998942045848441;0.000911582423362786;0.000274193724105181;0.00150553814817385;0.000510352905419584;0.00157844245838369;0.00123760455537121;0.00138101965860933;0.00101285049658467;0.000686636938471786;0.000342570806576439;0.000878043980830706;0.00216760994660035;0.000687129806097285;0.000687740511894695;8,64E+09;0.00119667031199636;0.000850904008893693;0.000962967578827195;0.00101434326158144;0.000607394637442032;0.000667325885853828;0.000347300537510895;0.00196199167359217;0.000900205827890809;0.00105871912342985;0.000513343738599399;0.000674766236232401;0.00106566712277889;0.00183369273196835;0.00070074249226666;0.000859752622482475;0.000763890207383937;0.000383746819778793;0.00139607752618107;0.00150924250131533;0.00131885023833252;0.000976161601585592;0.000318196496095492;0.00215230060244288;0.00123822979379523;0.00147705190101048;0.00123606767244754;0.000855894742277918;0.00119001928330347;0.00168745153761418;0.00126454828091375;0.000496897960840516;0.00227650844887974;0.00139458715333702;0.000958929049435046;0.00177504590334244;0.000216106897513839
COSTARGP_;0.00126998687457163;0.00134166133982631;0.002303889422275;0.00181737941205162;0.00173543902034449;0.00230803473753089;0.00137142515340767;0.00137515959391686;0.00197039010492427;0.00077569383748208;0.000829475206533527;0.000608107113411266;0.000889761805795087;0.0016633325679843;0.00166078708903765;0.0003067108201113;0.00224684178561846;0.0016876537596546;0.00144772842168748;0.00156714304913967;0.00104022804129584;0.000388148088540461;0.000797478680160044;0.00228070205624696;0.000684640319663648;0.00202678098654732;0.000776620761643367;1,81E+09;0.00187374159050633;0.00122678723652875;0.00526377273380964;0.00310496156783916;0.00081351892697287;0.00146557449200281;0.00319682525694672;0.00181187314437812;0.00189654071439921;0.00150172067820413;0.00114252352179063;0.00186360968444445;0.00125040897876412;0.00185919580442417;0.000354646608229213;0.00137266169801603;0.000867910482893666;0.00189464730879048;0.00213672574132466;0.00204474309852341;0.00142047234184915;0.000937890252343123;0.000368272113947504;0.00109089516780645;0.00225151559138471;0.000936634707917537;0.000920053381685743;0.000820778457476231;0.00205891139321228;0.00249426269107009;0.000974725661478421;0.00136236197708289;0.000613790700007767;0.000943482701842528;0.000541285116375127;0.00184848511266737;0.000643403520946639;0.00142969416057497;0.000971662050566325;0.000779144528738224;0.00183835919197208;0.00191673569022544;0.000856640403077554;0.00184049519807081;0.00110802106553176;0.000275793810511862;0.00181261691752272;0.00285326884628297;0.00102218829395949;0.00266326733089157;8,61E+09;0.00185509036372655;0.00131526945944889;0.00102912803083804;0.00285184051853182;0.00171471470714309;0.0018234435533957;0.00368263758996335;0.00131735497468687;0.000677570685448999;0.00227223731483254;0.00347364796087968;0.0013604578988337;0.00185524060501821;0.00047316681697226
COSTCOWHOLESALE;0.00146851383820064;0.001379342420835;0.00313250970505397;0.00198657381729696;0.0016673389241076;0.00350555933134837;0.00231562491462797;0.00144926351477017;0.00205331797672941;0.000783008507341603;0.000800412716399457;0.000729238435747235;0.00086951972524831;0.00184492469387669;0.00192256884717198;4,17E+09;0.00273584665346919;0.00198631362195815;0.00131691493034533;0.00171953654946153;0.00104118302950923;-6,66E+09;0.000801891781317363;0.00248180463901631;0.000488236727265926;0.00215707794190673;0.000742915275035573;-0.000366913251791348;0.00350672826380309;0.00146951000298769;0.00310496156783916;0.00670847239773094;0.000744711790639778;0.00156506540867082;0.00388341482902202;0.00177912457991544;0.00215024921976901;0.00206252530023304;0.00138056164443871;0.00243218895122038;0.00121134457131363;0.00316344943720255;0.000132554494490594;0.00184285877435714;0.000587278377298409;0.00234663067966369;0.00232651627667185;0.0024371904793292;0.0017025747347012;0.000900660160642536;-9,30E+08;0.000839813292901361;0.00324907763091255;0.000581850505249798;0.000817627535663406;0.000461160505183235;0.00270024375891958;0.00301578868685694;0.00106062665306798;0.00116212809157981;0.000528167748819827;0.000765445129371072;0.000680174224093802;0.00216181126274479;0.000645253973225224;0.00171071888039332;0.000994290395294295;0.000488212000934811;0.00249677663956473;0.00278932462862346;0.000759541573868642;0.00191469472538023;0.00134490686353458;-2,42E+08;0.00185895946380895;0.00348170260720527;0.00115189944707835;0.00382430127014519;-8,09E+09;0.00220414671006087;0.00156764202219756;0.00122862446686618;0.00510281756870756;0.00152892413283804;0.00262375486176369;0.00428498770890517;0.0014020029242214;0.000463125884294651;0.00332918755548868;0.00483012339424113;0.00141425608774594;0.00241194208333435;0.00043436364366381
CROWDSTRIKEHOLDINGSA;0.000353410367945115;0.000509521381830922;0.000586198001143026;0.000476927145127497;0.000481475735462374;0.000612560927125647;0.000411943078227065;0.000408820019002421;0.000710290046511142;0.000315623899118921;0.000410977068584846;0.000327023911159873;0.000393298590610539;0.000580447499417702;0.000638704639950786;0.000317019870879952;0.00058980937245576;0.000484599564216888;0.000303488423738153;0.000576703563225008;0.000418232578105278;0.000547856837340681;0.000356288045583011;0.000266341920529224;0.000365446030445888;0.000614861003216473;0.000399768828433678;0.000390176758816969;0.000692625756332439;0.000541041275434766;0.00081351892697287;0.000744711790639778;0.001609768041191;0.000456693468799645;0.000804204303038309;0.000647584337335788;0.000613014870918051;0.000572692511689386;0.000388457446231467;0.000589382609357532;0.000382340703314143;0.000472265803930264;0.000290433037081438;0.000266351709542918;0.000370341812008599;0.00057241131819954;0.000395186280166457;0.000534838449564847;0.00035930410834737;0.000407570821284823;0.000294855748211764;0.000584196178285436;0.000653419392553891;0.000329215214604417;0.000412468531890273;0.000742183647349067;0.000547192287694787;0.000488635379997056;0.000293931843354815;0.000380039609390212;0.000319798688607074;0.000425370755752161;0.000215189959566985;0.000446317014404142;0.00027785734629208;0.000375841934811291;0.000409295951649611;0.000395574423425589;0.000318331866480217;0.000566271270725827;0.000489884379070404;0.00056207605775801;0.000465890776820205;0.000283902276884563;0.000613979780493851;0.000710181999915103;0.000251419829051108;0.0004306255467323;0.000289166610329237;0.000504680693175702;0.000348338565104883;0.000430051764920348;0.000840520406022835;0.000526421816689507;0.000691922711802854;0.000875307305718956;0.000351470847836922;0.000803043276301703;0.000487620180170649;0.000673882518200216;0.000396814942654752;0.000559849967551845;0.00048232345534709
CSX;0.000843769014095707;0.000910497636111188;0.00191737254667639;0.000877488148893032;0.00118579179102075;0.00206043197154224;0.00160995634170133;0.000980116570487402;0.000942834344889168;0.000470740053001113;0.000463228321139023;0.000714038955259185;0.000922470225261609;0.00126289473578411;0.00120898658305027;0.000337281633692832;0.00180495686262209;0.00110315846066775;0.00126968058148977;0.00150863523577897;0.00137335201240039;0.000277157853123755;0.000947179011450482;0.00110598441599905;0.000838026025073463;0.00200831397284412;0.000727477158623896;6,01E+09;0.00109335574330042;0.00157577555538887;0.00146557449200281;0.00156506540867082;0.000456693468799645;0.00208873614684426;0.00187857907535191;0.00189153324746767;0.00208074015929506;0.00196148967756626;0.00115800298095252;0.0012837559110543;0.00120908585063066;0.00113000610542138;0.000370970434681304;0.0017363000516786;0.000548753104869909;0.0013276707853982;0.00125596028576065;0.00145444647563424;0.00112009143261627;0.000718242973557965;0.000213693399332084;0.000860041919902065;0.00219925249718009;0.00056800059598209;0.000807047451389501;0.000252528970947595;0.00125343262101472;0.00117911116661228;0.000995850650089492;0.00100219098499066;0.000649308004717358;0.00055201412029822;0.000581316882027275;0.0021539016987583;0.000791757861070096;0.0013274582977029;0.000592512946966036;0.000766552676954571;0.00112050820873317;0.00208880096290823;0.000493558297275045;0.00100975112701162;0.000574981831021388;0.000308447409399953;0.00127591312003605;0.00117543095212513;0.0013798849648596;0.00114629503364027;0.000361604298814614;0.00250978536989484;0.00111179421889909;0.00131548996261802;0.00130099457635439;0.00101124935955624;0.00141674436998485;0.00215301625098777;0.00134627481374965;0.00055952790807744;0.00291088304214951;0.00163938680486734;0.000966175889935226;0.00181791970478057;0.000415062658008193
DATADOGA;0.00151089053033974;0.00130772793363453;0.00381225573733065;0.00213612049305782;0.00164674868819809;0.00426014663255584;0.00163256013124139;0.00149858716896436;0.00314223422481521;0.000926460436819927;0.00109875734011245;0.00133918846551068;0.00112497427592292;0.00223538373163337;0.00221358952025107;0.000237752259150741;0.00298483719059504;0.00203651462687127;0.00200983932916821;0.00219378104602581;0.00151344622147787;0.000289796414501245;0.00146392259451471;0.00241086777016974;0.00149539573138662;0.00274222549244766;0.00113736049758105;0.000293123883670615;0.00299753654927594;0.00250573129863649;0.00319682525694672;0.00388341482902202;0.000804204303038309;0.00187857907535191;0.0172473156857484;0.0023278223633972;0.00258085964541271;0.00317087244563126;0.00184792235591806;0.00210392748577446;0.00182332030417793;0.00227791052779553;0.00022418840903121;0.00237357106664215;0.000789091407550988;0.00222908036049454;0.00274656733879309;0.00287887306290519;0.00174353849738454;0.00114452125637594;0.000600952744119059;0.00156876625214124;0.00341179012064894;0.00090036169533762;0.00158724769997089;0.000404242314341034;0.00250582135209763;0.00309083312126883;0.0014198185407805;0.00180949716906107;0.00104973746823989;0.00114433482846345;0.000351866963659515;0.00291411993898867;0.00131981575057597;0.00248712572694062;0.00129116634515039;0.00141151221691353;0.00272538229044386;0.00329672897792586;0.00126667725338181;0.00250534755105805;0.00184755320760586;0.000502997186733076;0.00216438705036143;0.00398679276426221;0.00184176942407253;0.00294039853061869;-0.00014417249224824;0.0025876528467007;0.00159233067467559;0.0032923147308825;0.00348755407951254;0.00182979656626899;0.00268719559486086;0.00473593244498834;0.00196119386775022;0.000837521941567811;0.00375687972958526;0.00352930821241618;0.00145426072526865;0.00267167792033299;0.000502584806995459
DEXCOM;0.00105618413687315;0.00111135650086695;0.00273300655330022;0.00122926538726319;0.00152334669562716;0.00229432156515023;0.00221753938925222;0.00119952617764141;0.00135896004600854;0.000742006888057638;0.000410540616379039;0.000852661526289712;0.000958156995423113;0.00142305991074647;0.00141077321844588;0.00020741354204396;0.00255240719729962;0.00143353365980282;0.00128342461257869;0.00200676477619101;0.00151417540553062;0.000341415913344806;0.000880797704111841;0.00155191905649368;0.000719411009662431;0.0030195312279786;0.000687874014815868;6,20E+09;0.00140573028997193;0.00197142543553347;0.00181187314437812;0.00177912457991544;0.000647584337335788;0.00189153324746767;0.0023278223633972;0.00327506705799988;0.00302659658119802;0.0024183190560731;0.00105666737760056;0.00185589040348359;0.00114552254562051;0.00123568788268556;0.000287917158368614;0.00160438872867417;0.000462813153124088;0.00193063710969104;0.00142798025805227;0.00170256155430657;0.0012986882847795;0.000795053228382405;0.000167528846284904;0.000817807935257397;0.00279271199629983;0.000524831913009085;0.000806322992924451;0.000480710436329258;0.00127743795741446;0.00149329893310512;0.00090520010367613;0.00095389195598059;0.00051495295881915;0.000716167674108015;0.000276425476844625;0.00231540018196261;0.000807026137336304;0.00123589800586684;0.0007318985960534;0.000644469253270596;0.00102931925514562;0.00191025738161817;0.000662479932074058;0.00125369403924214;0.000736185964361945;0.000167183927395738;0.00160724282558159;0.00147420039088429;0.00135641462673603;0.0015051971217956;0.000216331937276817;0.00258471559034843;0.00116288210699871;0.00102813589252085;0.00183875514108664;0.00105952405929202;0.00150127824149734;0.00247972014285976;0.00146425287653025;0.000737656401140944;0.00301762529501359;0.00196648917731832;0.00118385779419682;0.00261470569471804;0.000374419566507447
DIAMONDBACKENERGY;0.00117267657508552;0.00115689075056682;0.00298760891890728;0.00138606016430875;0.00167978458311293;0.0028987108688388;0.00260613246836316;0.00127227768601647;0.00149936267594577;0.000700618662979915;0.000553772640143748;0.000905646854150673;0.00107018881411488;0.00167118442656731;0.0015600883724456;0.000247014693748971;0.00280241244055648;0.00148256628205052;0.00146662925965314;0.00223077796888403;0.00157382832690075;0.000250372925763429;0.00113884685580297;0.00178608142129292;0.000755029831012577;0.00338016150295527;0.000833902172011281;-2,00E+07;0.00171631356131598;0.00214993398303145;0.00189654071439921;0.00215024921976901;0.000613014870918051;0.00208074015929506;0.00258085964541271;0.00302659658119802;0.00380571014377205;0.00302311678570308;0.00134034034807792;0.00200050376536007;0.0014418251165439;0.00144166500619022;0.000387868547124311;0.002045825661543;0.000688785248404976;0.00204639840042396;0.00155951355950675;0.00176735436640224;0.00135391890395952;0.000924312005283027;9,70E+09;0.000948082921828393;0.00323004845251997;0.000585871381438746;0.000860007421765784;0.000267971858377419;0.0015571379779788;0.0018630438328882;0.00110311289105836;0.00109821775610798;0.000623150109947055;0.000686790168325583;0.000609947262582869;0.00273994440652028;0.000953432950626122;0.00170006065223298;0.00082745048200605;0.00089505291813674;0.00135834531669245;0.00255171980818724;0.000797470017610729;0.00147030570347866;0.000863141546928095;0.000248905501297945;0.00162542590121864;0.00148564240846614;0.00172340168452056;0.00166360341201647;0.000182738632349068;0.00288599448293763;0.0014215323922741;0.00118626154570956;0.0017636107676078;0.00117253770810841;0.00183469735401189;0.00290598787439869;0.00167283096393343;0.000513108876527606;0.00355381469391571;0.00208374673062028;0.00124916127575697;0.00293462465023321;0.000381719827276295
ELECTRONICARTS;0.000940439948420411;0.000876568439756431;0.00275007419003401;0.00115309950712651;0.00135103639324946;0.00250307573960175;0.00248948113587565;0.0011506411305917;0.00122082272098859;0.000524738182255505;0.000497335931697876;0.000953350116126211;0.000988598980355289;0.00145172313843886;0.00131316364751606;0.00019063504821387;0.00246059862314223;0.00118602576157802;0.00153026436990973;0.00205044690104893;0.00145253844744953;0.000319423823406724;0.00114547733236042;0.00155463048661393;0.000892992600656921;0.00278293403783084;0.000775617750225646;-5,48E+09;0.00163010020346559;0.00227402578953309;0.00150172067820413;0.00206252530023304;0.000572692511689386;0.00196148967756626;0.00317087244563126;0.0024183190560731;0.00302311678570308;0.00455891648881407;0.00131842402898682;0.0016165300049798;0.00147536634389462;0.00130398841395478;0.000233191325544025;0.00218687239323289;0.000695438361080814;0.00172023718010025;0.00130870485494002;0.00161183853927139;0.00134901401974731;0.000820056981940926;9,38E+09;0.000948676792329639;0.00303166090841554;0.000550856122822433;0.000865714939870831;0.000130599754849964;0.00129946463613254;0.00160796273040276;0.00112070036371894;0.00120185482382279;0.000639616527058742;0.000631086975191414;0.000620464985861348;0.00259152731277267;0.00109152753949665;0.0017176252844151;0.000590667019537903;0.000870840414121737;0.00121567481756188;0.00285428502841348;0.000705775656641115;0.0012497869077555;0.000690006156577908;9,91E+09;0.00143177663989854;0.00146103048577099;0.00190940501636831;0.00128123305230583;0.000284210738377163;0.00270278228694678;0.00149856266359852;0.00156509994455397;0.00155157997865943;0.000997366976219507;0.00156077874772392;0.00271819431554749;0.00162476149691124;0.000361318974945772;0.00332446389405279;0.00155190336257314;0.00113274490571068;0.00230806058708803;0.000333162635662672
EXELON;0.000703804745375025;0.000760600614130176;0.00136759163772319;0.00077661262904044;0.00114002007684001;0.00145429877508404;0.00110591286122305;0.000716297252818706;0.00093192241787099;0.000481416882609583;0.000700819944079085;0.000571486431794009;0.000798746997439775;0.00117943531576004;0.00103670391218219;0.000402909652551313;0.00118406376602494;0.000979114912182279;0.00110955908142719;0.0009874765833451;0.000785822102997192;0.000301717456052063;0.000800470105442289;0.00109220706546221;0.00062951194823237;0.00128106975381627;0.000770556759108809;0.0001644686646847;0.00098458162167183;0.000877131965296293;0.00114252352179063;0.00138056164443871;0.000388457446231467;0.00115800298095252;0.00184792235591806;0.00105666737760056;0.00134034034807792;0.00131842402898682;0.00198284825198571;0.000952291565199939;0.00108662901124013;0.00099442063767616;0.000438640178001735;0.00151611840229556;0.000644720020088235;0.000989863252857788;0.00108706699679106;0.00115074298415484;0.000903721702054319;0.000666910843723686;0.000306928140565035;0.000735280220696138;0.00146408688216624;0.00049516294387852;0.000772339547557517;0.00023802856513323;0.00118677032284286;0.00127145299698086;0.000861467631397151;0.000860863916805483;0.000682163003910411;0.000422657941818927;0.000667630396136789;0.00137456953567151;0.00074133611911531;0.00128712223565624;0.000602358158158687;0.000771771188172946;0.000988221574026921;0.00181176647075851;0.000404132923920181;0.00103193442692036;0.000620954410059251;0.000413757833347309;0.000934504067268812;0.00104176101335003;0.00109689821848583;0.0011043382874469;0.000345301046138208;0.00158226428597385;0.000904978833557601;0.00091935467897555;0.00116782256989592;0.000855967795449422;0.00141574982375653;0.00190850307486425;0.00112376505931043;0.000285138720012147;0.00197404296965249;0.00154891649218458;0.000702912926994943;0.00126908891334706;0.000390852968970015
FASTENAL;0.00120084261370453;0.00103880229230129;0.00245051908472455;0.0013580991142082;0.00147579930829031;0.00237490694556437;0.00191635728954801;0.00116013236306801;0.00160980302415779;0.000723316570329965;0.000523952678604912;0.000641145765565276;0.000738860028726218;0.00135404576051583;0.00143527001992556;0.000216667157642308;0.0022026312615767;0.00141753196207228;0.000958931124948466;0.00157102124604087;0.00102708959126703;0.000194013695506025;0.00071915975704421;0.00142527170723681;0.000547522232379177;0.00199745523712435;0.000750765941787671;-0.000115224218729123;0.00172182525624268;0.00146736629285636;0.00186360968444445;0.00243218895122038;0.000589382609357532;0.0012837559110543;0.00210392748577446;0.00185589040348359;0.00200050376536007;0.0016165300049798;0.000952291565199939;0.00239200495543842;0.00107250421874073;0.00153655942696123;0.00023562537624297;0.00125683208628975;0.000585483537992258;0.00211697208247291;0.0013753340620457;0.00157971994471404;0.00125595169435821;0.000766182197200177;0.000192062318533558;0.000795553056799275;0.00241911041648403;0.00054434681967838;0.000746496008897554;0.000342970173636954;0.00155273306173745;0.0016502236782054;0.00078354208656253;0.000881574151941259;0.000561198299149588;0.000681324312543434;0.000304162551153887;0.00161319120866908;0.000594792501096629;0.00106275302610347;0.000834938541573689;0.000490562354799867;0.00135574100844376;0.00138384454023017;0.000788161020454021;0.00140586850299839;0.000875171895469669;0.00028684926562898;0.00159607830184822;0.00174333997916235;0.00078895217554124;0.00186873100136289;7,40E+09;0.00167839673248229;0.00115399093986616;0.000646794870666394;0.00222562491210594;0.0010925318524633;0.00152614798549751;0.00271656635772831;0.00113040282826886;0.000726674204368676;0.0022014874067914;0.00229264768515464;0.00114265066143429;0.00192926199016929;0.000287153877444498
